event_id,continent,country,location,event_name,event_date,event_summary,source_url,latitude,longitude,fire_type,building_use,building_height_or_floors,affected_floors,building_age_status,deaths,injuries,evacuated,cause,fire_spread,urban_fire_resilience_gap,impact,event_year,source_domain,source_grade,city_label_en,building_use_group,building_height_m_reported,building_storeys_reported,external_trigger,arson_trigger,construction_related,facade_fire,valid_geocode,possible_duplicate,analysis_extended,analysis_core,cohort_reason,source_file_sha256,legacy_match_key,population_count_2020_1km_cell,population_density_2020_per_km2,heatwave_days_7d,heatwave_degree_days_c,heatwave_max_t2m_c,heatwave_p90_t2m_c,heatwave_score_0_100,gee_enrichment_status,tmax_percentile_0_100,ghsl_built_surface_m2_1km,ghsl_built_volume_m3_1km,ghsl_mean_building_height_m_1km,ghsl_urbanisation_code_2020,era5_sampling_radius_km,metric_provenance,iso3,context_year,context_year_lag,gdp_per_capita_ppp_constant_2021,urban_population_percent,electricity_access_percent,national_population,ctif_population_thousands,ctif_fire_stations_per_100k,ctif_fire_engines_per_100k,ctif_ladders_per_100k,ctif_career_firefighters_per_100k,ctif_total_firefighters_per_100k,ctif_volunteer_share_percent,ctif_reference_period,ctif_source_page_pdf,ctif_source_file_sha256
HRF-0202,北美洲,United States,Syracuse,Syracuse Nob Hill Apartments火灾 / Nob Hill Apartments fire,2026-02-28,公寓火灾造成1名住户因热损伤和烟气吸入死亡；另一名死者不计入火灾死亡,https://www.syr.gov/News/City-News/City-2026/2026-07-15-Mayors-Office-News-400PM,43.0481,-76.1474,高层建筑火灾,住宅,多层公寓；高层属性待核实,未检索到,未检索到,1.0,,,经消防调查列为原因未定,起火于住宅后部生活空间,同日发现的第二名死者经法医认定与火灾无关,公寓火灾造成1名住户因热损伤和烟气吸入死亡；另一名死者不计入火灾死亡,2026,syr.gov,A,Syracuse,Residential,,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-02-28|43.0481|-76.1474,1875.6544189453125,2982.426025390625,0.0,0.0,7.732965087890648,7.83372650146487,0.0,completed,89.62264150943396,307571.5764705883,6808713.184313726,19.41987343112953,30.0,,requires_current_gee,USA,2025.0,1.0,76931.3106990408,80.1921733027869,,341784857.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0203,亚洲,United Arab Emirates,Dubai,Burj Al Arab fire,2026-03-01,Burj Al Arab高层建筑火灾；建筑高度记录为 321 m。死亡人数：0。Fire following an Iranian suicide drone attack,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,25.07725,55.30927,高层建筑火灾,未检索到,321 m,未检索到,未检索到,0.0,,,conflict-related attack,未检索到/待核实,未检索到/待核实,死亡人数：0。Fire following an Iranian suicide drone attack,2026,en.wikipedia.org,C,Dubai,Unknown/other,321.0,,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-01|25.0772|55.3093,693.6489320250762,889.9087886415679,0.0,0.0,34.68137062178232,34.79801229778707,0.0,completed,,,,,,,legacy_exact_date_geo_match,ARE,2025.0,1.0,,85.9617641324017,,11513149.0,,,,,,,,,,
HRF-0204,亚洲,Kuwait,Kuwait City,PIFSS Headquarters fire,2026-03-08,PIFSS Headquarters高层建筑火灾；建筑高度记录为 未列明。死亡人数：0。Fire following an Iranian suicide drone attack,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,29.367,47.97429,高层建筑火灾,office/government,未检索到,未检索到,未检索到,0.0,,,conflict-related attack,未检索到/待核实,未检索到/待核实,死亡人数：0。Fire following an Iranian suicide drone attack,2026,en.wikipedia.org,C,Kuwait City,Office/government,,,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-08|29.367|47.9743,6068.826433683696,8317.74521891276,0.0,0.0,23.78986536244878,29.196833817945866,0.0,completed,,,,,,,legacy_exact_date_geo_match,KWT,2025.0,1.0,48253.963885132,100.0,,4865298.0,3800.0,1.0263157894736843,1.3157894736842104,0.2894736842105263,100.0,100.0,,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0205,亚洲,United Arab Emirates,Dubai,Address Grand Creek Harbour Tower 2 fire,2026-03-11,Address Grand Creek Harbour Tower 2高层建筑火灾；建筑高度记录为 266 m。死亡人数：0。Fire following an Iranian suicide drone attack,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,25.07725,55.30927,高层建筑火灾,未检索到,266 m,未检索到,未检索到,0.0,,,conflict-related attack,未检索到/待核实,未检索到/待核实,死亡人数：0。Fire following an Iranian suicide drone attack,2026,en.wikipedia.org,C,Dubai,Unknown/other,266.0,,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-11|25.0772|55.3093,693.6489320250762,889.9087886415679,0.0,0.0,30.3730999080816,34.79801229778707,0.0,completed,,,,,,,legacy_exact_date_geo_match,ARE,2025.0,1.0,,85.9617641324017,,11513149.0,,,,,,,,,,
HRF-0206,大洋洲,New Zealand,Auckland,奥克兰大学法学院多层建筑火灾 / University of Auckland Law School fire,2026-03-12,至少7层大学建筑2层火灾；约200–300人疏散，无伤亡,https://www.rnz.co.nz/news/national/589398/university-of-auckland-building-on-fire,-36.8485,174.7633,高层建筑火灾,教育建筑,至少7层,未检索到,未检索到,0.0,0.0,200.0,据信由灯具起火，非可疑,2层火灾触发喷淋并造成水损,约200–300人疏散,至少7层大学建筑2层火灾；约200–300人疏散，无伤亡,2026,rnz.co.nz,B,Auckland,Unknown/other,,7.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-12|-36.8485|174.7633,5584.6435546875,8309.1767578125,0.0,0.0,23.87629089355471,23.102107238769555,0.0,completed,95.26881720430109,587314.0274509803,25858680.96470588,42.35849463585956,30.0,,requires_current_gee,NZL,2025.0,1.0,48232.6651994696,83.9978515774731,,5324700.0,5123.0,12.648838571149717,12.902596135077104,0.48799531524497364,34.15967206714816,266.93343743900056,87.20292504570384,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0207,北美洲,Canada,Ottawa,Ottawa Somerset Street高层公寓火灾 / Somerset Street high-rise fire,2026-03-14,高层住宅19层火灾；3人最终死亡，另有住户获救,https://ottawa.citynews.ca/2026/03/15/2-dead-following-high-rise-fire-in-centretown/,45.4215,-75.6972,高层建筑火灾,住宅,高层住宅；19层单元起火,未检索到,未检索到,3.0,,,未公布/调查中,19层住宅单元出现全室火焰和浓烟,多名住户被困于起火单元及阳台,高层住宅19层火灾；3人最终死亡，另有住户获救,2026,ottawa.citynews.ca,B,Ottawa,Residential,,19.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-14|45.4215|-75.6972,3701.652587890625,6218.271484375,0.0,0.0,13.47168884277346,9.737042236328149,0.0,completed,42.04301075268817,318731.83137254894,11167360.894117644,31.51582640411595,30.0,,requires_current_gee,CAN,2025.0,1.0,57989.5784653558,82.8757020253886,,41651653.0,35544.0,,,,73.14877335133917,429.467702003151,82.96757287913528,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0208,北美洲,United States,"New York City, New York",6 East 43rd Street rooftop high-rise fire,2026-03-17,A large rooftop fire involving HVAC/generator equipment burned on a Midtown high-rise near the St. Patrick's Day Parade route.,https://www.cbsnews.com/newyork/news/fire-midtown-manhattan-nyc/,40.7534,-73.9797,high-rise building fire,office,reported as 28-storey high-rise,未检索到,existing building,0.0,0.0,,reported HVAC/backup-generator fire; formal cause under investigation,未检索到/待核实,未检索到/待核实,No deaths or injuries reported in consulted coverage.,2026,cbsnews.com,B,New York City,Office/government,,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-17|40.7534|-73.9797,18290.069900875656,28873.83308957987,0.0,0.0,20.82449493408205,16.109067028760926,0.0,completed,,,,,,,legacy_exact_date_geo_match,USA,2025.0,1.0,76931.3106990408,80.1921733027869,,341784857.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0209,亚洲,India,Delhi,德里Palam四层住宅火灾 / Palam residential-building fire,2026-03-18,4层住宅火灾造成同一家族9人死亡、3人受伤,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2244407&lang=1&reg=3,28.6139,77.209,高层建筑火灾,住宅,4层,未检索到,未检索到,9.0,3.0,,确切原因调查中，初步怀疑电气短路,浓烟在住宅和楼梯区域扩散，家庭成员被困,行政调查称Bronto Skylift高空救援车故障且人员缺乏训练，救援延误,4层住宅火灾造成同一家族9人死亡、3人受伤,2026,pib.gov.in,A,Delhi,Residential,,4.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-18|28.6139|77.209,3543.293701171875,4690.21630859375,1.0,0.7443405151367202,34.874246215820335,34.129905700683615,7.443405151367202,completed,64.6236559139785,318125.8588235294,5724166.749019608,15.41699327897346,30.0,,requires_current_gee,IND,2025.0,1.0,10039.0708910587,35.689155772396,,1463865525.0,,,,,,,,,,
HRF-0210,欧洲,United Kingdom,London,伦敦Deptford多层住宅楼火灾 / Deptford apartment-block fire,2026-03-24,6层住宅楼多层火灾；约50人疏散，无伤亡,https://www.london-fire.gov.uk/incidents/2026/march/fire-at-block-of-flats-deptford/,51.5074,-0.1278,高层建筑火灾,住宅,6层；2–4层受影响,未检索到,未检索到,0.0,0.0,50.0,不安全处置吸烟材料,2–4层三套住宅及阳台受损,约50名住户疏散,6层住宅楼多层火灾；约50人疏散，无伤亡,2026,london-fire.gov.uk,A,London,Residential,,6.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-24|51.5074|-0.1278,902.5953369140624,1685.01318359375,0.0,0.0,15.975061035156273,14.248977661132836,0.0,completed,70.75268817204301,315130.2980392156,3699789.5372549016,10.81726540620727,30.0,,requires_current_gee,GBR,2025.0,1.0,53993.1172607885,83.323608078271,,69487000.0,64903.0,3.163181979261359,4.4682064003204784,0.3620787945087284,61.78450919063834,93.21603007565136,2.3140495867768593,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0211,亚洲,中国 / China,"亲贤北街商住楼，小店区，太原市，山西省 / Qinxian North Street mixed-use building, Xiaodian District, Taiyuan, Shanxi",太原亲贤北街商住楼火灾 / Taiyuan Qinxian North Street mixed-use building fire,2026-03-28,16层商住酒店综合楼火灾造成3人死亡、23人受伤，其中9人重伤,https://www.news.cn/politics/20260331/46856d2a95444d5ab291600f81c5203f/c.html,37.8706,112.5489,高层建筑火灾,商住、餐饮及酒店混合建筑,主楼地上16层、地下2层，另有4层裙房；8层以上为酒店,未检索到,未检索到,3.0,23.0,,最终原因未公布；火灾最初出现在首层餐饮区域附近,外墙几何构造、外置烟道及立面材料促使火焰快速向上蔓延,混合业态建筑防火分隔、外立面和竖向传播控制问题待正式调查,16层商住酒店综合楼火灾造成3人死亡、23人受伤，其中9人重伤,2026,news.cn,B,Taiyuan,Hotel,,16.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-28|37.8706|112.5489,13019.029296875,19164.765625,0.0,0.0,20.56525573730471,18.50401916503908,0.0,completed,82.68817204301075,402214.0470588236,10088073.749019608,25.00048154213787,30.0,,requires_current_gee,CHN,2025.0,1.0,25066.5215296486,66.3429910348272,,1406585000.0,1386000.0,,,,9.37950937950938,550.5050505050506,98.2961992136304,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0212,北美洲,United States,Wilkinsburg,Wilkinsburg高层公寓火灾 / Wilkinsburg high-rise fire,2026-03-30,官方高层住宅火灾造成1人死亡,https://www.pittsburghpa.gov/News-articles/Public-Safety-Blotter/2026/Pittsburgh-Fire-Responds-to-High-Rise-Fire-in-Wilkinsburg,40.4412,-79.88199,高层建筑火灾,住宅,官方称高层；4层单元起火,未检索到,未检索到,1.0,,,未公布/调查中,4层住宅单元起火,高层住宅搜救,官方高层住宅火灾造成1人死亡,2026,pittsburghpa.gov,A,Wilkinsburg,Residential,,4.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-03-30|40.4412|-79.882,2046.681640625,3124.7890625,0.0,0.0,23.422540283203148,18.87247314453127,0.0,completed,91.29032258064515,263816.6431372549,2736892.501960784,10.424295878551035,30.0,,requires_current_gee,USA,2025.0,1.0,76931.3106990408,80.1921733027869,,341784857.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0213,欧洲,Germany,Stuttgart,斯图加特Giebel高层住宅火灾 / Stuttgart-Giebel high-rise fire,2026-04-10,消防明确为高层住宅火灾；1人获救并交医护,https://feuerwehr.stuttgart.de/en/oeffentlichkeitsarbeit/aktuelle-meldungen/2026/april/wohnungsbrand-in-einem-hochhaus-stuttgart-giebel,48.7758,9.1829,高层建筑火灾,住宅,消防明确称高层；4层起火,未检索到,未检索到,0.0,1.0,,未公布/调查中,4层阳台和住宅起火,1人由消防从起火住宅救出,消防明确为高层住宅火灾；1人获救并交医护,2026,feuerwehr.stuttgart.de,B,Stuttgart,Residential,,4.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-04-10|48.7758|9.1829,1605.87548828125,2831.85400390625,0.0,0.0,19.061624145507835,20.89925689697268,0.0,completed,30.88888888888889,349872.517647059,6514291.164705881,18.16216872304028,30.0,,requires_current_gee,DEU,2025.0,1.0,62823.7736648822,82.13822205362,,83491249.0,83020.0,44.77836665863647,49.46278005299928,3.0221633341363527,41.982654781980244,1250.8407612623464,96.64364513196617,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0214,欧洲,Germany,Göttingen,哥廷根Iduna中心疑似纵火事件 / Iduna-Zentrum suspected arson fires,2026-04-27,高层住宅综合体两处独立火点，无伤亡,https://www.presseportal.de/blaulicht/pm/119508/6263785,51.5413,9.9158,高层建筑火灾,住宅综合体,高层；11层走廊和底层洗衣房受影响,未检索到,未检索到,0.0,0.0,,两处火点被警方按疑似纵火调查,11层走廊与底层洗衣房分别出现火点,高层公共区域纵火防控问题,高层住宅综合体两处独立火点，无伤亡,2026,presseportal.de,B,Göttingen,Residential,,11.0,False,True,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-04-27|51.5413|9.9158,499.2467956542969,932.702880859375,0.0,0.0,14.518838500976583,19.351806640625025,0.0,completed,64.88888888888889,225128.45098039217,2169207.17254902,9.545110465777066,30.0,,requires_current_gee,DEU,2025.0,1.0,62823.7736648822,82.13822205362,,83491249.0,83020.0,44.77836665863647,49.46278005299928,3.0221633341363527,41.982654781980244,1250.8407612623464,96.64364513196617,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0215,亚洲,South Korea,Uiwang,韩国义王Naeson-dong公寓火灾 / Uiwang Naeson-dong apartment fire,2026-04-30,20层公寓14层火灾造成2人死亡、6人受伤,https://en.yna.co.kr/view/AEN20260430005751315?section=national%2Fnational,37.3449,126.9683,高层建筑火灾,住宅,20层、78户；14层起火,未检索到,未检索到,2.0,6.0,,未最终公布；现场发现疑似遗书，警方调查是否故意纵火,14层住宅单元火灾及浓烟,具体消防系统失效未公布,20层公寓14层火灾造成2人死亡、6人受伤,2026,en.yna.co.kr,B,Uiwang,Residential,,20.0,False,True,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-04-30|37.3449|126.9683,2641.46826171875,3861.04296875,0.0,0.0,23.534524536132835,20.99936370849612,0.0,completed,84.22222222222221,98302.8039215686,997035.2666666664,5.413344220217687,30.0,,requires_current_gee,KOR,2025.0,1.0,55697.0848086328,81.1740263306674,,51684564.0,51774.0,0.4365125352493529,4.256962954378646,0.8749565418936145,117.80816626105768,304.31297562483104,61.28716955983625,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0216,亚洲,India,Delhi,德里Vivek Vihar四层住宅火灾 / Vivek Vihar residential-complex fire,2026-05-03,4层住宅综合体火灾造成9人死亡，超过10人获救,https://indianexpress.com/article/cities/delhi/fire-residential-complex-vivek-vihar-deaths-injured-10668323/,28.6139,77.209,高层建筑火灾,住宅,4层、8套住宅,未检索到,未检索到,9.0,,10.0,初步怀疑空调设备爆炸或故障，最终原因未公布,大量浓烟导致楼后侧住户受困,逃生条件和消防设施情况仍在调查,4层住宅综合体火灾造成9人死亡，超过10人获救,2026,indianexpress.com,B,Delhi,Residential,,4.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-05-03|28.6139|77.209,3543.293701171875,4690.21630859375,0.0,0.0,41.735086059570335,43.035578918457055,0.0,completed,9.67741935483871,318125.8588235294,5724166.749019608,15.41699327897346,30.0,,requires_current_gee,IND,2025.0,1.0,10039.0708910587,35.689155772396,,1463865525.0,,,,,,,,,,
HRF-0217,欧洲,United Kingdom,London,伦敦Battersea十层住宅楼火灾 / Battersea high-rise flat fire,2026-05-11,10层住宅楼7层火灾；约50人自行撤离，3人现场治疗，另3人送院,https://www.london-fire.gov.uk/incidents/2026/may/flat-fire-battersea/,51.5074,-0.1278,高层建筑火灾,住宅,10层；7层起火,未检索到,未检索到,0.0,6.0,50.0,未公布/调查中,7层四室住宅烧毁,消防接听多次火场生存指导电话,10层住宅楼7层火灾；约50人自行撤离，3人现场治疗，另3人送院,2026,london-fire.gov.uk,A,London,Residential,,10.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-05-11|51.5074|-0.1278,902.5953369140624,1685.01318359375,0.0,0.0,18.9650817871094,21.73100891113284,0.0,completed,10.0,315130.2980392156,3699789.5372549016,10.81726540620727,30.0,,requires_current_gee,GBR,2025.0,1.0,53993.1172607885,83.323608078271,,69487000.0,64903.0,3.163181979261359,4.4682064003204784,0.3620787945087284,61.78450919063834,93.21603007565136,2.3140495867768593,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0218,大洋洲,New Zealand,Auckland,奥克兰DoubleTree在建酒店火灾 / DoubleTree construction-site fire,2026-05-22,22层在建酒店19层起火；约30–40人疏散，2人现场轻症评估，无人送医,https://www.1news.co.nz/2026/05/22/workers-scramble-from-fire-in-19th-floor-of-auckland-cbd-hotel/,-36.8485,174.7633,高层建筑火灾,在建酒店,22层；19层起火,未检索到,在建,0.0,2.0,30.0,未公布/调查中,19层房间起火,在建酒店高层疏散,22层在建酒店19层起火；约30–40人疏散，2人现场轻症评估，无人送医,2026,1news.co.nz,B,Auckland,Hotel,,22.0,False,False,True,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-05-22|-36.8485|174.7633,5584.6435546875,8309.1767578125,0.0,0.0,17.767922973632835,19.05529022216799,0.0,completed,69.78494623655914,587314.0274509803,25858680.96470588,42.35849463585956,30.0,,requires_current_gee,NZL,2025.0,1.0,48232.6651994696,83.9978515774731,,5324700.0,5123.0,12.648838571149717,12.902596135077104,0.48799531524497364,34.15967206714816,266.93343743900056,87.20292504570384,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0219,北美洲,Canada,Calgary,Calgary Beltline高层住宅火灾 / Beltline high-rise fire,2026-05-29,15层住宅顶层火灾；1名住户撤离时轻伤送医，1名消防员轻伤评估,https://newsroom.calgary.ca/calgary-fire-responds-to-beltline-high-rise-fire/,51.0447,-114.0719,高层建筑火灾,住宅,15层；顶层起火,未检索到,未检索到,0.0,2.0,,未公布/调查中,顶层单元火势进入天花和屋顶空间,75套住宅大部疏散,15层住宅顶层火灾；1名住户撤离时轻伤送医，1名消防员轻伤评估,2026,newsroom.calgary.ca,B,Calgary,Residential,,15.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-05-29|51.0447|-114.0719,978.874755859375,1809.2760009765625,0.0,0.0,27.29200134277346,23.44947052001956,0.0,completed,98.38709677419357,340844.17254901974,14830554.23529412,41.13687971830085,30.0,,requires_current_gee,CAN,2025.0,1.0,57989.5784653558,82.8757020253886,,41651653.0,35544.0,,,,73.14877335133917,429.467702003151,82.96757287913528,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0220,大洋洲,United States,Waipahu,Waipahu Towers高层住宅火灾 / Waipahu Towers fire,2026-06-08,8层无喷淋高层住宅顶层火灾；4名成人和2名婴儿获救，其他住户安全疏散，无伤亡,https://fire.honolulu.gov/2026/06/09/three-alarm-high-rise-residential-building-fire-extinguished-in-waipahu/,21.3867,-158.0092,高层建筑火灾,住宅,8层；顶层起火,未检索到,未检索到,0.0,0.0,,报警人称电池爆炸，消防调查尚未最终确认,无喷淋建筑顶层浓烟,住户在浓烟中就地避险并由消防救出,8层无喷淋高层住宅顶层火灾；4名成人和2名婴儿获救，其他住户安全疏散，无伤亡,2026,fire.honolulu.gov,A,Waipahu,Residential,,8.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-06-08|21.3867|-158.0092,3374.670654296875,4211.517578125,0.0,0.0,26.558282470703148,27.912324523925804,0.0,completed,9.444444444444445,249871.7882352941,2692124.384313725,9.43685732551871,30.0,,requires_current_gee,USA,2025.0,1.0,76931.3106990408,80.1921733027869,,341784857.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0221,北美洲,Canada,Winnipeg,Winnipeg Elgin Avenue高层公寓火灾（6月） / Elgin Avenue high-rise fire,2026-06-09,高层公寓火灾；无伤亡,https://www.winnipeg.ca/news/2026-06-10-winnipeg-fire-paramedic-service-responds-fires-river-avenue-and-elgin-avenue,49.8951,-97.1384,高层建筑火灾,住宅,官方称高层,未检索到,未检索到,0.0,0.0,,未公布/调查中,住宅单元内起火,部分住户疏散、部分就地避险,高层公寓火灾；无伤亡,2026,winnipeg.ca,B,Winnipeg,Residential,,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-06-09|49.8951|-97.1384,621.2534790039062,1120.6812744140625,4.0,4.773657226562591,32.61463317871096,28.04698638916018,47.73657226562591,completed,96.55555555555554,295820.98431372544,7264646.988235298,21.130022327261035,30.0,,requires_current_gee,CAN,2025.0,1.0,57989.5784653558,82.8757020253886,,41651653.0,35544.0,,,,73.14877335133917,429.467702003151,82.96757287913528,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0222,亚洲,Philippines,Quezon City,奎松市Olympic Heights Tower 3火灾 / Olympic Heights Tower 3 fire,2026-06-18,30层公寓火灾，约20名被困人员获救；地方灾害数据称36人受伤，BFP最终伤情报告待发布,https://mb.com.ph/2026/06/18/fire-tears-through-olympic-tower-3-in-qc-reaches-3rd-alarm,14.676,121.0437,高层建筑火灾,住宅,30层,未检索到,约25年楼龄，竣工年待核实,0.0,36.0,20.0,垃圾或废弃物区域首先起火，具体点火原因仍由BFP调查,烟火在高层公寓公共或垃圾区域扩散,调查包括报警、喷淋和疏散程序是否正常运作,30层公寓火灾，约20名被困人员获救；地方灾害数据称36人受伤，BFP最终伤情报告待发布,2026,mb.com.ph,B,Quezon City,Residential,,30.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-06-18|14.676|121.0437,20373.44921875,24473.525390625,3.0,0.9768569946289104,33.26418457031252,32.5202102661133,9.768569946289103,completed,96.11111111111111,421532.9215686274,3911721.399999999,9.340424467334472,30.0,,requires_current_gee,PHL,2025.0,1.0,10747.5454408601,55.7732907605332,,116786962.0,108771.0,1.283430326097949,2.576973641871455,0.04412940949333922,24.59387152825661,24.59387152825661,,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0223,北美洲,United States,Chicago,Chicago Wyndham Apartments高层火灾 / Wyndham Apartments fire,2026-06-26,高层住宅5层火灾；1名33岁男子跳窗后危重,https://www.cbsnews.com/chicago/news/high-rise-fire-edgewater-sheridan/,41.8781,-87.6298,高层建筑火灾,住宅,高层住宅；5层单元起火,未检索到,未检索到,0.0,1.0,,未公布/调查中,5层住宅单元起火,无喷淋高层的救援条件需继续核实,高层住宅5层火灾；1名33岁男子跳窗后危重,2026,cbsnews.com,B,Chicago,Residential,,5.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2026-06-26|41.8781|-87.6298,3704.393798828125,5781.50390625,0.0,0.0,22.37203369140628,29.472138977050804,0.0,completed,19.0,437610.9725490196,21475946.51764706,46.60747559887983,30.0,,requires_current_gee,USA,2025.0,1.0,76931.3106990408,80.1921733027869,,341784857.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
